source,TIME,HELMET_RAW,BELT_ACC_X,BELT_ACC_Y,BELT_ACC_Z,BELT_ANG_X,BELT_ANG_Y,BELT_ANG_Z,BELT_LUMINOSITY,NECK_ACC_X,NECK_ACC_Y,NECK_ACC_Z,NECK_ANG_X,NECK_ANG_Y,NECK_ANG_Z,NECK_LUMINOSITY,PCKT_ACC_X,PCKT_ACC_Y,PCKT_ACC_Z,PCKT_ANG_X,PCKT_ANG_Y,PCKT_ANG_Z,PCKT_LUMINOSITY,WRST_ACC_X,WRST_ACC_Y,WRST_ACC_Z,WRST_ANG_X,WRST_ANG_Y,WRST_ANG_Z,WRST_LUMINOSITY,IR_1,IR_2,IR_3,IR_4
S02_A01_T03.csv,5/24/18 12:40,52.25,-0.10634,0.32906,0.99234,1.115142857,0.122857143,0.514142857,0.035333333,-0.75722,0.25858,-0.67986,-2.427777778,6.077222222,-10.34333333,124.3603333,0.0329,0.57625,-0.7434,1.25,-0.82,0.2765,0.098666667,0.601471429,-0.632528571,0.540885714,0.548666667,1.423,0.935,620.553,1,1,1,1
S02_A01_T03.csv,5/24/18 12:40,52.14285714,-0.105425,0.334325,0.988325,1.684625,-0.286875,0.50325,0.035333333,-0.784,0.22668,-0.65932,3.109625,-20.22625,-19.925,121.031,0.0157,0.5307,-0.7722,1.1234,-0.691,-0.277,0.098666667,0.589533333,-0.639266667,0.544133333,-0.305,0.5246,-0.1342,617.436,1,1,1,1
S02_A01_T03.csv,5/24/18 12:40,52,-0.06524,0.5147,0.93734,-20.30733333,36.14966667,-3.465,0.035333333,-0.84218,0.09974,-0.58302,-17.91888889,-15.94777778,-41.41111111,118.6046667,0.0142,0.4987,-0.7926,-1.205,-0.871666667,-0.23,0.098666667,-0.389125,-0.429975,0.595325,-7.24075,110.44225,136.53975,704.193,1,1,1,1
S02_A01_T03.csv,5/24/18 12:40,52,-0.06524,0.5147,0.93734,-20.30733333,36.14966667,-3.465,0,-0.84218,0.09974,-0.58302,-17.91888889,-15.94777778,-41.41111111,118.6046667,0.0142,0.4987,-0.7926,-1.205,-0.871666667,-0.23,0.098666667,-0.389125,-0.429975,0.595325,-7.24075,110.44225,136.53975,704.193,1,1,1,1
S02_A01_T03.csv,5/24/18 12:40,51.75,0.50295,0.34535,0.829316667,5.400714286,-39.2,17.14828571,10.50625,-0.87295,0.04375,-0.551016667,-44.28888889,-1.137888889,-21.57777778,113.752,0.4156,0.940675,-0.525625,-27.08,0.1442,11.422,0.098666667,-0.29492,0.10644,0.45048,19.6466,-14.4146,-76.926,608.6918,0,1,1,1
S02_A01_T03.csv,5/24/18 12:40,51.66666667,0.841166667,0.059,0.453716667,-10.13357143,-23.58842857,19.49228571,14.463,-0.888175,0.049525,-0.504,-37.12222222,-16.08111111,-17.82222222,113.752,0.40965,0.62855,-0.073125,-28.93,22.0025,38.8525,0.23325,0.65008,0.29568,0.4816,34.66885714,20.357,-20.06057143,788.932,0,1,1,0
S02_A01_T03.csv,5/24/18 12:40,52.1,0.93476,0.05028,0.41852,11.56471429,-4.183571429,0.612285714,51.382,-0.92678,-0.01242,-0.4771,-19.49,-16.03888889,-16.7,108.444,0.75955,0.2477,0.4729,-4.158142857,1.215285714,8.449714286,0.2055,0.583333333,0.550883333,0.353966667,-6.6932,-1.1704,4.8048,914.9,1,1,1,0
S02_A01_T03.csv,5/24/18 12:40,53.55555556,0.9342,0.075885714,0.1659,-0.937,-6.895333333,-0.181166667,43.40566667,-0.9405,-0.09032,-0.4686,-2.802111111,3.212444444,1.338555556,108.444,0.88526,0.08294,0.4986,-6.195571429,1.658571429,10.514,0.15,0.81454,-0.15384,0.5462,-10.94533333,4.319166667,10.315,858.078,1,1,1,1
S02_A01_T03.csv,5/24/18 12:40,53.4,0.953185714,0.062042857,0.214385714,5.8904,1.5502,2.4904,12.3995,-0.96322,0.0489,-0.50028,-30.44,20.5393,-16.2439,93.789,0.853133333,0.089316667,0.517383333,2.3902,-0.5328,-2.0894,0.24075,0.70015,0.412616667,0.37655,-17.744,-36.4144,15.7452,861.03,1,1,1,1
S02_A01_T03.csv,5/24/18 12:40,50.875,0.9302,0.1052,0.2565,-8.47,-10.6,10.06,12.3995,-0.96322,0.0489,-0.50028,-39,5.793,-30.9,93.789,0.8743,0.1284,0.5044,-1.76,-0.85,-5.73,0.24075,0.70015,0.412616667,0.37655,173.963,129.817,-19.451,802.976,1,1,1,1
S02_A01_T03.csv,5/24/18 12:40,50.875,0.9302,0.1052,0.2565,-8.47,-10.6,10.06,0,0,0,0,-39,5.793,-30.9,93.789,0.8743,0.1284,0.5044,-1.76,-0.85,-5.73,0,0,0,0,173.963,129.817,-19.451,802.976,1,1,1,1
S02_A01_T03.csv,5/24/18 12:40,53.9,0.9342,0.092028571,0.257142857,2.944857143,1.195428571,-3.182857143,11.934,-0.8476,0.1087,-0.50915,-55.3,25.385,-15.0625,93.789,0.88812,0.1251,0.50072,1.6075,-3.371166667,1.850166667,0.146,0.723016667,0.371816667,0.556083333,30.38633333,0.579333333,0.193,817.415,1,1,1,1
S02_A02_T01.csv,5/24/18 12:40,50.77777778,0.91052,0.06896,0.33744,-24.44142857,-25.82957143,2.563714286,15.104,-0.73206,0.02216,-0.76316,-90.225,0.54375,-77.7,110.55325,0.845933333,0.200833333,0.4519,-6.55,-6.5025,-10.48,0.225,0.542975,-0.07095,0.7987,-32.449,2.510166667,-4.075166667,900.666,1,1,1,1
S02_A02_T01.csv,5/24/18 12:40,51,0.89925,0.1810125,0.2690625,18.55957143,44.971,-0.371285714,4.93,-0.7463,0.03732,-0.72374,-45.35,11.30925,-33,117.413,0.839775,0.215275,0.423175,-0.76175,2.883,8.948,0.242,0.6128,-0.419325,0.852625,4.0244,5.4636,-1.8172,860.95175,1,1,1,1
S02_A02_T01.csv,5/24/18 12:40,50.88888889,0.81715,0.0493,0.3922,-14.6525,-16.73,15.77475,4.93,-0.771216667,0.0746,-0.693233333,-22.34444444,-8.631111111,-6.173333333,122.263,0.8248,0.261125,0.290025,-13.6745,-0.7825,-11.225,0.121,0.51834,-0.03978,0.70674,10.09557143,-15.40057143,7.012142857,937.8075,0,0,1,0
S02_A02_T01.csv,5/24/18 12:40,50.8,0.81715,0.0493,0.3922,12.86,-20.6,5.061,4.93,-0.73594,0.18882,-0.69954,-54.11111111,1.024333333,-17.03333333,122.263,0.725766667,0.1433,0.672233333,-5.8805,10.02,-0.4305,0.121,0.122833333,-0.204166667,0.318233333,-30.6828,-82.4134,155.8174,773.581,1,1,1,1
S02_A02_T01.csv,5/24/18 12:40,50.8,0,0,0,12.86,-20.6,5.061,4.93,-0.73594,0.18882,-0.69954,-54.11111111,1.024333333,-17.03333333,122.263,0.725766667,0.1433,0.672233333,-5.8805,10.02,-0.4305,0.121,0.122833333,-0.204166667,0.318233333,-30.6828,-82.4134,155.8174,773.581,1,1,1,1
S02_A02_T01.csv,5/24/18 12:40,51,0.874557143,0.033742857,0.283014286,10.02,3.766571429,-12.018,4.93,-0.73,0.28326,-0.742,-32,9.876222222,-21.34444444,122.8005,0.9073,0.23855,0.3948,14.59666667,-18.76033333,-7.300666667,0.121,-0.637914286,-0.570742857,0.268528571,-35.4264,2.6098,-6.1096,513.104,1,1,1,1
S02_A02_T01.csv,5/24/18 12:40,50.77777778,0.76742,0.2013,0.2533,7.2704,-5.9258,2.0983,4.93,-0.776875,0.1847,-0.762575,12.780125,17.0525,-7.092125,123.338,0.81478,0.46834,-0.36082,8.49,-27.07033333,-3.553333333,0.121,-0.79435,-0.89665,-0.010575,22.2196,-3.988,33.3292,352.74575,1,1,1,1
S02_A02_T01.csv,5/24/18 12:40,50.77777778,0.76742,0.2013,0.2533,7.2704,-5.9258,2.0983,0,-0.776875,0.1847,-0.762575,12.780125,17.0525,-7.092125,123.338,0.81478,0.46834,-0.36082,8.49,-27.07033333,-3.553333333,0.121,-0.79435,-0.89665,-0.010575,22.2196,-3.988,33.3292,352.74575,1,1,1,1
S02_A02_T01.csv,5/24/18 12:40,50.7,0.68995,0.2116,0.525325,30.60333333,36.542,-16.66666667,3.9254,-0.71515,0.0456,-0.70935,-0.238181818,-3.615818182,-19.67909091,123.338,0.808633333,0.360433333,0.091833333,-4.956666667,26.48716667,20.67783333,0.031333333,-0.920516667,-0.35085,0.017416667,32.4022,10.5854,-10.622,352.74575,1,1,1,1
S02_A02_T01.csv,5/24/18 12:40,50.7,0.68995,0.2116,0.525325,30.60333333,36.542,-16.66666667,3.9254,-0.71515,0.0456,-0.70935,-0.238181818,-3.615818182,-19.67909091,123.338,0.808633333,0.360433333,0.091833333,-4.956666667,26.48716667,20.67783333,0.031333333,-0.920516667,-0.35085,0.017416667,32.4022,10.5854,-10.622,0,1,1,1,1
S02_A02_T01.csv,5/24/18 12:40,51,0.885,0.0219,0.4157,11.6625,12.789375,-0.643875,10.89725,-0.70216,-0.01606,-0.68706,4.75275,-12.99875,-9.995875,136.137,0.791914286,0.113714286,0.446271429,4.634,-28,-23.7,0.27,-0.792483333,-0.493283333,-0.229233333,16.20933333,2.418833333,3.536666667,447.1103333,1,1,1,1
S02_A02_T01.csv,5/24/18 12:40,51.3,0.8562,0.0018,0.583,-41.98,-37.667,52.505,9.078,-0.73915,-0.02925,-0.74885,22.656,-14.08,19.374,136.137,1.08765,0.39115,0.55705,75.78,7.225,-2.744,2.043,-0.3474,-0.6817,0.1394,112.305,-29.401,-71.2546,447.1103333,0,1,1,1
S02_A02_T01.csv,5/24/18 12:40,51.3,0.8562,0.0018,0.583,-41.98,-37.667,52.505,9.078,-0.73915,-0.02925,-0.74885,22.656,-14.08,19.374,136.137,1.08765,0.39115,0.55705,75.78,7.225,-2.744,2.043,-0.3474,-0.6817,0.1394,112.305,-29.401,-71.2546,0,0,1,1,1
S02_A02_T01.csv,5/24/18 12:40,51.1,0.91675,-0.2172,0.547,45.96666667,-13.66666667,-16.93333333,11.661,-0.799,-0.03555,-0.81865,17.0975,-1.63725,31.84,136.137,0.9752,0.0796,0.4622,-13.72,-25.65,3.872,2.115,-0.1446,-0.7063,0.556433333,-64.234,11.037,-19.1465,739.558,0,1,1,0
S02_A06_T01.csv,5/24/18 12:45,-83.5,0.883911111,-0.084211111,0.405611111,1.855285714,0.298142857,0.514714286,12.609,-0.8559,0.09268,-0.58654,-0.56,0.848222222,0.907888889,110.5816667,0.8116,0.303728571,0.525385714,-0.748833333,-0.647166667,-0.546666667,7.189,-0.93505,-0.170433333,0.101766667,-3.956666667,-0.040666667,-0.054111111,601.8245,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,-272.7777778,0.888814286,-0.084571429,0.408228571,0.2445,0.1237,0.2266,12.609,-0.858516667,0.09835,-0.58115,-0.8895,-1.61325,-0.196125,110.777,0.81704,0.29694,0.5332,0.1225,-0.88,-0.21,7.2014,-0.94092,-0.16878,0.10542,3.485666667,0.558833333,1.4025,582.4046667,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,176.5,0.8883625,-0.086675,0.4054125,1.247444444,0.171222222,0.352666667,12.609,-0.86162,0.09456,-0.5788,1.37275,0.069875,-1.2775,110.777,0.81168,0.29978,0.5263,-0.5594,-0.9492,-1.472,7.14725,-0.93585,-0.161066667,0.1054,0.373375,0.73175,-0.50325,582.4046667,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,176.5,0.8883625,-0.086675,0.4054125,1.247444444,0.171222222,0.352666667,12.609,-0.86162,0.09456,-0.5788,1.37275,0.069875,-1.2775,110.777,0.81168,0.29978,0.5263,-0.5594,-0.9492,-1.472,7.14725,-0.93585,-0.161066667,0.1054,0.373375,0.73175,-0.50325,0,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,371.3333333,0.88567,-0.04785,0.38379,7.716428571,-3.326428571,-6.452857143,12.609,-0.86048,0.0899,-0.57632,0.674125,-0.402,1.701625,111.944,0.821675,0.2191,0.47075,-1.519666667,-4.15,0.5195,6.981666667,-0.89948,-0.14208,0.14332,-21.7562,-10.1342,15.0488,591.6606667,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,391.9,0.88875,0.04395,0.53065,11.58,-27.9,-16,7.555,-0.8582,0.1187,-0.5722,-0.669,0.276,5.8535,111.944,0.946,0.351,0.4179,-11.85,-12.75,-4.14,7.285,-0.9561,-0.1049,0.3181,4.390333333,24.16633333,32.175,591.6606667,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,391.9,0.88875,0.04395,0.53065,11.58,-27.9,-16,7.555,-0.8582,0.1187,-0.5722,-0.669,0.276,5.8535,111.944,0.946,0.351,0.4179,-11.85,-12.75,-4.14,7.285,-0.9561,-0.1049,0.3181,4.390333333,24.16633333,32.175,0,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,343.3333333,0.88994,-0.09558,0.3973,-30.5,5.812333333,4.937666667,8.240571429,-0.85814,0.1181,-0.57772,2.384888889,0.076222222,3.164,111.944,0.814333333,0.372816667,0.533916667,-19.59275,-7.45375,-11.36925,6.788333333,-0.952528571,-0.077242857,0.329771429,28.48428571,-26.15871429,-27.22142857,653.8955,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,129,0.871542857,-0.0136,0.434642857,12.232375,2.075375,9.355125,10.192,-0.86368,0.11104,-0.57212,2.540666667,-3.024222222,0.794888889,111.865,0.84096,0.3528,0.51738,27.142,18.928,16.2308,6.7665,-0.944371429,-0.052471429,0.259328571,-10.45733333,-5.924666667,5.304833333,674.53,1,0,1,1
S02_A06_T01.csv,5/24/18 12:45,322.75,0.862633333,0.046566667,0.428483333,44.68444444,-3.293,14.08377778,11.596,-0.869375,0.09765,-0.564275,0.326222222,-4.203333333,-2.99,112.21,0.937625,0.33595,0.469425,21.90333333,-8.253333333,25.32,8.386333333,-0.875171429,-0.0373,0.284642857,-36.2095,-5.558833333,-3.8925,531.307,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,351,0.896185714,0.051957143,0.410857143,72.31,0.926,22.54057143,5.90575,-0.884485714,0.0844,-0.5386,1.733428571,-0.050571429,-0.042,113.407,0.7504,0.283175,0.5266,47.704,13.014,21.7538,6.152,-0.9683,-0.102016667,0.25125,-55.594,7.8355,19.855125,576.1795,0,1,1,1
S02_A06_T01.csv,5/24/18 12:45,304.4444444,0.859633333,-0.030116667,0.45745,66.17428571,-7.495714286,22.75471429,5.317,-0.88322,0.07748,-0.5383,1.2705,-0.597166667,-0.625833333,113.8256,0.85935,0.282225,0.503275,25.52666667,17.04966667,18.15,6.7815,-0.93005,-0.127725,0.17695,-61.019,8.765,57.058,630.776,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,239.5,0.8885875,-0.044575,0.341325,-18.835,-0.607166667,2.292,5.9605,-0.88736,0.0715,-0.53124,2.378,-4.0515,0.557875,113.796,0.7967,0.2981,0.5605625,11.785,3.1175,7.7775,2.84675,-0.94746,-0.0767,0.27622,9.216,-21.899,-18.92,619.8873333,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,183.6,0.8976375,0.0276875,0.4008625,5.294666667,2.293,-2.237222222,5.9605,-0.891775,0.06365,-0.5238,1.809,-3.624111111,-1.2,112.9125,0.8207,0.26952,0.5534,1.65,0.67,-13.375,2.506,-0.90276,-0.0605,0.31076,-18.1405,14.18683333,-2.388166667,642.2162,1,0,1,1
S02_A06_T01.csv,5/24/18 12:45,120.7142857,0.8981,-0.031275,0.4270875,35.55933333,0.573777778,17.05788889,5.9605,-0.90026,0.05892,-0.50986,0.366125,-2.579875,-0.172125,112.029,0.78188,0.338,0.49172,17.9,10.228,5.8888,2.98,-0.86912,-0.02266,0.23826,-56.40025,28.064,57.74375,599.7193333,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,101,0.905255556,0.048588889,0.352322222,36.87966667,-5.276111111,8.305666667,5.9605,-0.90188,0.05712,-0.50718,1.023,1.722555556,0.217222222,111.8885,0.81615,0.32515,0.4112,17.962,-7.356,13.2788,4.183,-0.88275,0.005875,0.30955,-22.3575,-7.713166667,12.246,631.4446667,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,92.1,0.910966667,0.068366667,0.40375,75.72166667,7.286166667,27.535,6.943,-0.897975,0.05245,-0.513875,1.4329,3.866,-0.0407,111.467,0.90516,0.14244,0.45534,47.306,0.294,26.497,6.956333333,-0.9177,-0.07785,0.232133333,-107.7048,5.7438,34.1462,756.177,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,65.1,0.86632,-0.06316,0.4056,23.12528571,-3.063,13.47428571,8.3416,-0.89332,0.05296,-0.52614,0.6255,3.810875,-0.21,111.467,0.803125,0.272575,0.4555,65.374,35.28,29.18,6.1055,-0.90438,-0.09594,0.29094,-19.24833333,4.288333333,15.102,683.139,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,58.4,0.923616667,-0.012783333,0.430933333,-35.155,0.986166667,2.464,9.5352,-0.88988,0.05278,-0.52134,0.5921,-2.8128,-0.885,110.509,0.8416,0.25135,0.438725,0.492,-13.892,11.8316,6.014333333,-1.034575,-0.154175,0.1948,5.2555,-34.6635,-25.86383333,557.731,1,1,0,1
S02_A06_T01.csv,5/24/18 12:45,56.11111111,0.85905,0.016375,0.426175,4.424714286,1.910142857,-0.748,10.8615,-0.9069,0.04464,-0.50764,4.098777778,-4.094444444,0.009666667,110.03,0.785225,0.27695,0.500325,-7.520166667,-4.85,-12.94833333,5.4005,-0.953766667,-0.062916667,0.285366667,8.9756,13.3292,-7.1342,749.3188,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,54.4,0.926383333,-0.075716667,0.388033333,52.678,-5.192,18.364,13.62066667,-0.90885,0.0363,-0.495575,2.6831,-1.2829,1.6401,110.03,0.81205,0.229283333,0.4972,-0.058,-2.855,7.4085,7.335333333,-0.907866667,-0.0526,0.229666667,-53.1222,10.0486,23.11,682.928,0,0,1,1
S02_A06_T01.csv,5/24/18 12:45,54.4,0.89174,-0.03662,0.44296,64.09625,-4.768,27.624875,8.996333333,-0.91722,0.03598,-0.47918,-1.2155,-4.1945,2.5,109.0865,0.8193,0.29866,0.45672,56.4925,10.155,28.425,11.5008,-0.974514286,-0.0773,0.265171429,-66.412,-7.723666667,18.47566667,544.60425,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,-6.125,0.88544,0.11656,0.4593,56.3722,0.9906,17.034,4.545,-0.92666,0.05074,-0.46228,-2.82,-2.258555556,4.654333333,110.574,0.9462,0.23055,0.3906,77.316,7.2074,38.142,3.5205,-0.963466667,-0.0913,0.340166667,-33.61485714,-10.63585714,-17.15114286,614.374,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,-1492.4,0.871025,-0.0741625,0.4304625,20.37811111,-1.922444444,9.521777778,4.545,-0.92858,0.06444,-0.45492,1.864142857,2.038285714,0.568285714,111.29,0.81318,0.32336,0.44378,36.0775,35.409,16.9775,2.98,-0.857325,-0.0509,0.253275,-48.4018,22.0366,31.4756,696.342,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,-2048,0.924285714,-0.027528571,0.387071429,-15.35777778,5.161777778,-3.940555556,4.545,-0.924625,0.061975,-0.455075,1.332857143,2.509857143,2.595857143,115.056,0.773866667,0.3689,0.4527,-6.528,-11.5436,3.11,2.98,-0.929333333,-0.043933333,0.289333333,42.54066667,-16.17866667,2.804666667,608.275,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,-2048,0.924285714,-0.027528571,0.387071429,-15.35777778,5.161777778,-3.940555556,4.545,-0.924625,0.061975,-0.455075,1.332857143,2.509857143,2.595857143,115.056,0.773866667,0.3689,0.4527,-6.528,-11.5436,3.11,0,-0.929333333,-0.043933333,0.289333333,42.54066667,-16.17866667,2.804666667,608.275,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,-2048,0.842871429,0.0513,0.397014286,23.551,-4.497,8.98,4.545,-0.9183,0.0697,-0.46825,0.695375,3.490875,4.67975,115.056,0.807933333,0.3004,0.55665,-15.7,6.683333333,-3.283333333,2.72225,-0.9723,-0.05584,0.29942,-30.8435,7.886,4.725666667,651.86,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,-1791.272727,0.907342857,-0.078357143,0.354685714,41.42833333,-4.306333333,11.97983333,8.00775,-0.9135,0.0916,-0.473466667,-1.826857143,-0.188142857,2.378142857,115.056,0.776425,0.27155,0.5244,19.9358,-8.044,6.768,2.5,-0.928783333,-0.089116667,0.279833333,-52.97685714,15.21771429,21.83785714,602.553,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,-1206.8,1.08835,0.13815,0.49755,23.685,3.689,7.745,6.82,-0.9172,0.0936,-0.4704,1.0215,-2.8775,1.03675,116.804,0.81735,0.33095,0.68775,33.59,13.84,16.7,4.106,-1.0321,0.0218,0.3728,-7.988,-17.805,-6.006,740.4255,0,1,0,0
S02_A06_T01.csv,5/24/18 12:45,-815.6,0.8822,0.04424,0.44908,107.15875,-1.24675,36.9475,7.20825,-0.91878,0.0892,-0.4734,1.667444444,0.123333333,0.942111111,116.804,0.81008,0.2691,0.5433,36.053,0.829666667,21.33,5.144,-0.938942857,-0.091128571,0.165528571,-72.40314286,-9.224714286,22.78728571,857.365,0,1,1,1
S02_A06_T01.csv,5/24/18 12:45,-601.2,0.889285714,0.024085714,0.353842857,-2.246,-0.315,15.414,7.47775,-0.91422,0.09704,-0.4668,1.855285714,-0.491142857,0.609857143,116.804,0.901,0.416575,0.39025,66.485,15.0695,32.537,4.7845,-0.9009,-0.108483333,0.229733333,11.687,-11.26,-18.618,463.933,1,1,0,1
S02_A06_T01.csv,5/24/18 12:45,-442.6,0.909585714,-0.060642857,0.394185714,-3.381428571,-0.317714286,-2.480428571,10.08533333,-0.916933333,0.0867,-0.471666667,3.406875,1.311625,-0.90125,117.483,0.798257143,0.249842857,0.553142857,-8.0605,-4.488333333,-8.285,6.0696,-0.9758,-0.0938,0.27205,-19.2174,14.183,36.5124,672.6974,1,1,0,1
S02_A06_T01.csv,5/24/18 12:45,1704.090909,0.87472,-0.08366,0.39446,11.70625,3.003,10.71725,9.828333333,-0.91602,0.08076,-0.4753,2.730333333,6.179222222,2.251444444,117.483,0.806525,0.3089,0.5764,3.105,8.13,3.934166667,7.8542,-0.540557143,0.033928571,0.290642857,-68.73542857,-41.85442857,-36.10542857,777.936,1,1,0,1
S02_A06_T01.csv,5/24/18 12:45,2047,0.979466667,-0.034666667,0.380716667,-3.490285714,0.515285714,2.227,13.60775,-0.904325,0.10045,-0.495925,-2.733333333,1.512777778,2.005444444,117.483,0.78825,0.302725,0.49435,-6.8692,4.66,-7.496,5.706,0.87795,-0.074283333,0.412916667,21.0852,-30.2682,18.805,777.167,1,1,1,0
S02_A06_T01.csv,5/24/18 12:45,1902.8,0.881828571,0.127828571,0.447857143,57.04333333,-0.911111111,14.09722222,18.12,-0.9141,0.093325,-0.4819,0.59575,-4.364375,0.12525,113.405,0.84335,0.272,0.72965,42.955,43.685,11.0045,9.735,0.931542857,-0.193471429,0.188471429,40.36585714,4.250857143,-0.487857143,563.8845,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,1410.875,0.885833333,0.081111111,0.400922222,76.73316667,2.034666667,24.18366667,18.12,-0.9116,0.09162,-0.48414,3.5548,3.9217,-0.9669,113.405,0.834566667,0.336166667,0.426433333,68.195,19.6635,34.5225,3.484,0.62344,-0.07922,0.15036,123.9024,-40.3048,92.4022,683.2324,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,1026.6,0.87505,-0.031833333,0.406016667,35.302,-5.838,23.133,18.12,-0.90996,0.07958,-0.48928,1.52425,-1.795875,-2.1525,113.07025,0.843833333,0.252333333,0.378733333,65.1675,4.7405,22.423,2.737,-0.734225,-0.30655,0.072075,52.568375,-52.263875,96.334125,576.092,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,711.2727273,0.858171429,-0.036485714,0.407985714,-15.8781,-0.7176,-7.112,18.12,-0.907416667,0.063683333,-0.494333333,2.369285714,2.665571429,-2.357142857,112.066,0.74975,0.28395,0.521,20.55,-4.89,16.4595,2.8804,-0.96365,-0.1228,0.302125,4.807,-8.872,10.47783333,701.9625,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,497.5,0.948175,-0.0806,0.450075,-10.68775,2.02725,-2.30575,6.704,-0.90224,0.05722,-0.50694,1.044375,3.8955,0.062625,110.99325,0.72045,0.212475,0.590675,-48.23333333,15.03666667,-21.38,2.322,-0.88784,-0.07832,0.28042,-19.93028571,20.19171429,2.709142857,651.7735,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,370.375,0.864357143,-0.000228571,0.415471429,29.496,-6.1354,17.693,6.5084,-0.89814,0.06528,-0.51666,-1.33625,0.473375,1.813875,107.775,0.828725,0.3178,0.4946,-4.776285714,-1.815285714,-0.390285714,2.8615,-0.973083333,-0.031883333,0.280016667,-9.522333333,-13.02833333,-23.628,689.947,1,0,1,1
S02_A06_T01.csv,5/24/18 12:45,288.5,0.9088,0.03775,0.41795,74.86666667,-2.252333333,27.852,6.705333333,-0.90655,0.08225,-0.499475,-1.39,-2.464571429,1.350285714,108.594,0.78855,0.265575,0.46345,57.3275,-0.80625,30.1475,2.986,-0.8639,-0.077566667,0.327633333,-66.03675,-10.244,12.0885,663.736,1,1,0,1
S02_A06_T01.csv,5/24/18 12:45,224.3333333,0.8836,-0.0512625,0.388775,61.97333333,-6.415833333,23.24683333,7.365,-0.90092,0.08844,-0.50288,-2.577666667,3.8415,-0.008333333,111.406,0.77716,0.2472,0.5381,77.6,36.065,38.4875,4.2275,-0.870075,-0.14995,0.344225,-38.496,-24.41033333,-32.561,857.893,1,1,0,0
S02_A06_T01.csv,5/24/18 12:45,174.5,0.9274,0.0202,0.345083333,15.9715,2.7955,13.89516667,10.4985,-0.899766667,0.101833333,-0.508733333,-2.672666667,-3.350333333,0.475222222,111.406,0.8985,0.294466667,0.434333333,40.224,9.337714286,25.52,4.0228,-0.89325,-0.11465,0.0707,-108.759,-3.0285,38.3945,787.265,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,138.3333333,0.89928,0.03294,0.4377,-20.18571429,-0.285428571,-12.42757143,11.41066667,-0.90474,0.10014,-0.49616,4.085375,0.025625,1.121,111.834,0.7058,0.261533333,0.717833333,7.175,4.443,6.919,7.881,-0.9013,-0.099214286,0.269042857,-2.0362,5.2196,5.0488,623.3165,1,1,0,0
S02_A06_T01.csv,5/24/18 12:45,112.9,0.90662,-0.01672,0.40894,35.24833333,-4.221,10.586,12.307,-0.9013,0.092975,-0.494875,1.2205,0.1042,-1.624,111.834,0.733633333,0.300566667,0.676633333,-9.344,17.526,-8.378,8.234166667,-0.95184,-0.0703,0.21932,-45.89433333,36.23966667,58.65866667,594.22975,1,0,1,1
S02_A06_T01.csv,5/24/18 12:45,-12.66666667,0.9160125,-0.008875,0.3864625,39.52977778,-2.452111111,19.00566667,12.307,-0.906875,0.09005,-0.49445,-2.095714286,-0.198142857,-1.52,112.2213333,0.87304,0.25714,0.53494,27.745,7.568333333,22.73183333,9.834,-1.000166667,-0.1169,0.32825,-19.8625,0.305,0.53375,732.56,1,1,1,1
S02_A06_T01.csv,5/24/18 12:45,78.5,0.885977778,0.005288889,0.4239,61.81555556,-2.077222222,21.14133333,12.307,-0.90448,0.08734,-0.49932,1.721222222,4.397333333,0.705333333,112.415,0.77245,0.215325,0.4698,39.64666667,-8.83,15.60966667,10.109,-0.996,-0.1192,0.240275,-70.75166667,1.697166667,13.5365,665.781,1,1,1,1
